an,ap,ar,as,br,ch,ct,date,dateymd,dd,dl,dn,ga,gj,hp,hr,jh,jk,ka,kl,la,ld,mh,ml,mn,mp,mz,nl,or,pb,py,rj,sk,status,tg,tn,tr,tt,un,up,ut,wb
0,1,0,0,0,0,0,14-Mar-20,2020-03-14,0,7,0,0,0,0,14,0,2,6,19,0,0,14,0,0,6,0,0,0,1,0,3,0,Confirmed,1,1,0,81,0,12,0,0
0,1,0,0,0,0,0,15-Mar-20,2020-03-15,0,7,0,0,0,0,14,0,2,6,24,0,0,32,0,0,12,0,0,0,1,0,4,0,Confirmed,3,1,0,108,0,13,0,0
0,1,0,0,0,0,0,16-Mar-20,2020-03-16,0,7,0,0,0,0,14,0,3,7,27,0,0,38,0,0,18,0,0,1,1,1,4,0,Confirmed,4,1,0,123,0,13,1,0
0,1,0,0,0,0,0,17-Mar-20,2020-03-17,0,8,0,0,0,0,15,0,3,9,27,0,0,41,0,0,24,0,0,1,1,1,4,0,Confirmed,5,1,0,134,0,15,1,1
0,1,0,0,0,0,0,18-Mar-20,2020-03-18,0,10,0,0,0,0,16,0,4,14,27,8,0,44,0,0,30,0,0,2,2,1,7,0,Confirmed,13,2,0,171,0,17,2,1
0,3,0,0,0,1,1,19-Mar-20,2020-03-19,0,14,0,0,2,0,17,0,4,15,28,8,0,48,0,0,36,0,0,2,2,1,9,0,Confirmed,16,3,0,198,0,20,3,1
0,3,0,0,0,5,1,20-Mar-20,2020-03-20,0,20,0,0,7,2,19,0,4,15,40,10,0,52,0,0,42,0,0,2,3,1,17,0,Confirmed,19,3,0,256,0,24,3,2
0,5,0,0,0,5,1,21-Mar-20,2020-03-21,0,27,0,0,14,2,21,0,4,20,52,13,0,64,0,0,48,0,0,2,13,1,24,0,Confirmed,21,6,0,334,0,28,3,4
0,6,0,0,2,6,1,22-Mar-20,2020-03-22,0,27,0,0,18,2,21,0,4,26,67,13,0,74,0,0,54,0,0,2,21,1,28,0,Confirmed,27,9,0,401,0,30,3,7
0,7,0,0,3,7,1,23-Mar-20,2020-03-23,0,30,0,0,30,3,28,0,4,33,95,13,0,97,0,0,60,0,0,2,23,1,32,0,Confirmed,33,12,0,503,0,32,4,7
0,8,0,0,3,7,1,24-Mar-20,2020-03-24,0,30,0,0,34,3,30,0,6,41,109,13,0,107,0,1,66,0,0,2,29,1,32,0,Confirmed,37,18,0,567,0,35,4,9
0,10,0,0,4,7,3,25-Mar-20,2020-03-25,0,35,0,3,38,3,31,0,11,51,118,13,0,122,0,1,72,1,0,2,31,1,38,0,Confirmed,41,26,0,657,0,38,5,9
1,11,0,0,7,7,6,26-Mar-20,2020-03-26,0,36,0,3,43,3,32,0,14,55,137,13,0,125,0,1,78,1,0,3,33,1,40,0,Confirmed,44,29,0,722,0,42,5,10
6,13,0,0,9,8,6,27-Mar-20,2020-03-27,0,40,0,3,47,3,33,0,20,64,176,13,0,156,0,1,84,1,0,3,38,1,50,0,Confirmed,59,38,0,886,0,49,5,15
9,19,0,0,11,8,7,28-Mar-20,2020-03-28,0,49,0,3,55,3,35,0,33,81,182,13,0,186,0,1,90,1,0,3,38,1,54,0,Confirmed,67,42,0,1029,0,65,6,18
9,21,0,0,15,8,7,29-Mar-20,2020-03-29,0,72,0,5,63,3,35,0,38,83,202,13,0,203,0,1,96,1,0,3,38,1,59,0,Confirmed,70,50,0,1139,0,72,7,21
10,23,0,0,15,13,8,30-Mar-20,2020-03-30,0,97,0,5,70,3,36,0,49,88,234,13,0,220,0,1,102,1,0,3,41,1,79,0,Confirmed,77,67,0,1326,0,96,7,22
10,44,0,1,21,15,9,31-Mar-20,2020-03-31,0,120,0,5,74,3,43,1,55,101,241,13,0,302,0,1,108,1,0,4,42,1,93,0,Confirmed,97,124,0,1635,0,104,7,37
10,111,0,16,24,17,9,01-Apr-20,2020-04-01,0,152,0,5,87,3,43,1,62,110,265,13,0,335,0,1,114,1,0,5,46,3,120,0,Confirmed,127,234,0,2059,0,117,7,37
10,149,1,16,29,18,9,02-Apr-20,2020-04-02,0,293,0,5,88,6,49,2,70,124,286,13,0,423,0,2,120,1,0,5,47,5,133,0,Confirmed,154,309,0,2545,0,128,10,53
10,164,1,23,31,18,9,03-Apr-20,2020-04-03,0,386,0,6,95,6,58,2,75,128,295,14,0,487,0,2,126,1,0,20,53,5,179,0,Confirmed,229,411,0,3105,0,174,16,53
10,192,1,26,32,18,10,04-Apr-20,2020-04-04,0,445,0,7,108,13,84,2,92,144,306,14,0,635,0,2,132,1,0,21,65,5,206,0,Confirmed,272,485,0,3684,0,234,22,53
10,256,1,26,32,18,10,05-Apr-20,2020-04-05,0,503,0,7,128,14,90,3,106,151,314,14,0,747,0,2,138,1,0,39,68,5,266,0,Confirmed,334,571,0,4293,0,278,26,80
10,303,1,26,32,18,10,06-Apr-20,2020-04-06,0,525,0,7,146,18,110,4,109,163,327,14,0,868,0,2,144,1,0,40,79,5,301,0,Confirmed,364,621,1,4777,0,305,31,80
10,314,1,28,38,18,10,07-Apr-20,2020-04-07,0,576,0,7,175,27,143,4,125,175,336,14,0,1018,0,2,150,1,0,42,99,5,343,0,Confirmed,404,690,1,5349,0,332,31,91
11,348,1,28,39,18,10,08-Apr-20,2020-04-08,0,669,0,7,186,27,167,4,158,181,345,14,0,1135,0,2,156,1,0,42,106,5,383,0,Confirmed,453,738,1,5914,0,361,35,99
11,363,1,29,58,18,18,09-Apr-20,2020-04-09,0,720,0,7,262,28,170,13,184,197,357,14,0,1364,0,2,162,1,0,48,130,5,463,0,Confirmed,471,834,1,6727,0,410,35,103
11,381,1,29,60,19,18,10-Apr-20,2020-04-10,0,903,0,7,378,28,176,14,207,207,364,15,0,1574,0,2,168,1,0,50,151,7,561,0,Confirmed,487,911,2,7598,0,433,35,116
11,405,1,29,64,19,25,11-Apr-20,2020-04-11,0,1069,0,7,468,32,179,17,224,215,374,15,0,1761,0,2,174,1,0,54,158,7,700,0,Confirmed,503,969,2,8452,0,452,35,126
11,420,1,30,64,21,31,12-Apr-20,2020-04-12,0,1154,0,7,516,32,195,19,245,232,376,15,0,1982,0,2,180,1,0,54,170,7,804,0,Confirmed,531,1075,2,9210,0,483,35,134
11,439,1,32,66,21,31,13-Apr-20,2020-04-13,0,1510,0,7,572,32,196,24,270,247,379,17,0,2334,1,2,186,1,0,55,176,7,897,0,Confirmed,592,1173,2,10453,0,558,35,152
