an,ap,ar,as,br,ch,ct,date,dateymd,dd,dl,dn,ga,gj,hp,hr,jh,jk,ka,kl,la,ld,mh,ml,mn,mp,mz,nl,or,pb,py,rj,sk,status,tg,tn,tr,tt,un,up,ut,wb
0,1,0,0,0,0,0,14-Mar-20,2020-03-14,0,7,0,0,0,0,14,0,2,6,19,0,0,14,0,0,6,0,0,0,1,0,3,0,Confirmed,1,1,0,81,0,12,0,0
0,0,0,0,0,0,0,15-Mar-20,2020-03-15,0,0,0,0,0,0,0,0,0,0,5,0,0,18,0,0,6,0,0,0,0,0,1,0,Confirmed,2,0,0,27,0,1,0,0
0,0,0,0,0,0,0,16-Mar-20,2020-03-16,0,0,0,0,0,0,0,0,1,1,3,0,0,6,0,0,6,0,0,1,0,1,0,0,Confirmed,1,0,0,15,0,0,1,0
0,0,0,0,0,0,0,17-Mar-20,2020-03-17,0,1,0,0,0,0,1,0,0,2,0,0,0,3,0,0,6,0,0,0,0,0,0,0,Confirmed,1,0,0,11,0,2,0,1
0,0,0,0,0,0,0,18-Mar-20,2020-03-18,0,2,0,0,0,0,1,0,1,5,0,8,0,3,0,0,6,0,0,1,1,0,3,0,Confirmed,8,1,0,37,0,2,1,0
0,2,0,0,0,1,1,19-Mar-20,2020-03-19,0,4,0,0,2,0,1,0,0,1,1,0,0,4,0,0,6,0,0,0,0,0,2,0,Confirmed,3,1,0,27,0,3,1,0
0,0,0,0,0,4,0,20-Mar-20,2020-03-20,0,6,0,0,5,2,2,0,0,0,12,2,0,4,0,0,6,0,0,0,1,0,8,0,Confirmed,3,0,0,58,0,4,0,1
0,2,0,0,0,0,0,21-Mar-20,2020-03-21,0,7,0,0,7,0,2,0,0,5,12,3,0,12,0,0,6,0,0,0,10,0,7,0,Confirmed,2,3,0,78,0,4,0,2
0,1,0,0,2,1,0,22-Mar-20,2020-03-22,0,0,0,0,4,0,0,0,0,6,15,0,0,10,0,0,6,0,0,0,8,0,4,0,Confirmed,6,3,0,67,0,2,0,3
0,1,0,0,1,1,0,23-Mar-20,2020-03-23,0,3,0,0,12,1,7,0,0,7,28,0,0,23,0,0,6,0,0,0,2,0,4,0,Confirmed,6,3,0,102,0,2,1,0
0,1,0,0,0,0,0,24-Mar-20,2020-03-24,0,0,0,0,4,0,2,0,2,8,14,0,0,10,0,1,6,0,0,0,6,0,0,0,Confirmed,4,6,0,64,0,3,0,2
0,2,0,0,1,0,2,25-Mar-20,2020-03-25,0,5,0,3,4,0,1,0,5,10,9,0,0,15,0,0,6,1,0,0,2,0,6,0,Confirmed,4,8,0,90,0,3,1,0
1,1,0,0,3,0,3,26-Mar-20,2020-03-26,0,1,0,0,5,0,1,0,3,4,19,0,0,3,0,0,6,0,0,1,2,0,2,0,Confirmed,3,3,0,65,0,4,0,1
5,2,0,0,2,1,0,27-Mar-20,2020-03-27,0,4,0,0,4,0,1,0,6,9,39,0,0,31,0,0,6,0,0,0,5,0,10,0,Confirmed,15,9,0,164,0,7,0,5
3,6,0,0,2,0,1,28-Mar-20,2020-03-28,0,9,0,0,8,0,2,0,13,17,6,0,0,30,0,0,6,0,0,0,0,0,4,0,Confirmed,8,4,0,143,0,16,1,3
0,2,0,0,4,0,0,29-Mar-20,2020-03-29,0,23,0,2,8,0,0,0,5,2,20,0,0,17,0,0,6,0,0,0,0,0,5,0,Confirmed,3,8,0,110,0,7,1,3
1,2,0,0,0,5,1,30-Mar-20,2020-03-30,0,25,0,0,7,0,1,0,11,5,32,0,0,17,0,0,6,0,0,0,3,0,20,0,Confirmed,7,17,0,187,0,24,0,1
0,21,0,1,6,2,1,31-Mar-20,2020-03-31,0,23,0,0,4,0,7,1,6,13,7,0,0,82,0,0,6,0,0,1,1,0,14,0,Confirmed,20,57,0,309,0,8,0,15
0,67,0,15,3,2,0,01-Apr-20,2020-04-01,0,32,0,0,13,0,0,0,7,9,24,0,0,33,0,0,6,0,0,1,4,2,27,0,Confirmed,30,110,0,424,0,13,0,0
0,38,1,0,5,1,0,02-Apr-20,2020-04-02,0,141,0,0,1,3,6,1,8,14,21,0,0,88,0,1,6,0,0,0,1,2,13,0,Confirmed,27,75,0,486,0,11,3,16
0,15,0,7,2,0,0,03-Apr-20,2020-04-03,0,93,0,1,7,0,9,0,5,4,9,1,0,64,0,0,6,0,0,15,6,0,46,0,Confirmed,75,102,0,560,0,46,6,0
0,28,0,3,1,0,1,04-Apr-20,2020-04-04,0,59,0,1,13,7,26,0,17,16,11,0,0,148,0,0,6,0,0,1,12,0,27,0,Confirmed,43,74,0,579,0,60,6,0
0,64,0,0,0,0,0,05-Apr-20,2020-04-05,0,58,0,0,20,1,6,1,14,7,8,0,0,112,0,0,6,0,0,18,3,0,60,0,Confirmed,62,86,0,609,0,44,4,27
0,47,0,0,0,0,0,06-Apr-20,2020-04-06,0,22,0,0,18,4,20,1,3,12,13,0,0,121,0,0,6,0,0,1,11,0,35,0,Confirmed,30,50,1,484,0,27,5,0
0,11,0,2,6,0,0,07-Apr-20,2020-04-07,0,51,0,0,29,9,33,0,16,12,9,0,0,150,0,0,6,0,0,2,20,0,42,0,Confirmed,40,69,0,572,0,27,0,11
1,34,0,0,1,0,0,08-Apr-20,2020-04-08,0,93,0,0,11,0,24,0,33,6,9,0,0,117,0,0,6,0,0,0,7,0,40,0,Confirmed,49,48,0,565,0,29,4,8
0,15,0,1,19,0,8,09-Apr-20,2020-04-09,0,51,0,0,76,1,3,9,26,16,12,0,0,229,0,0,6,0,0,6,24,0,80,0,Confirmed,18,96,0,813,0,49,0,4
0,18,0,0,2,1,0,10-Apr-20,2020-04-10,0,183,0,0,116,0,6,1,23,10,7,1,0,210,0,0,6,0,0,2,21,2,98,0,Confirmed,16,77,1,871,0,23,0,13
0,24,0,0,4,0,7,11-Apr-20,2020-04-11,0,166,0,0,90,4,3,3,17,8,10,0,0,187,0,0,6,0,0,4,7,0,139,0,Confirmed,16,58,0,854,0,19,0,10
0,15,0,1,0,2,6,12-Apr-20,2020-04-12,0,85,0,0,48,0,16,2,21,17,2,0,0,221,0,0,6,0,0,0,12,0,104,0,Confirmed,28,106,0,758,0,31,0,8
0,19,0,2,2,0,0,13-Apr-20,2020-04-13,0,356,0,0,56,0,1,5,25,15,3,2,0,352,1,0,6,0,0,1,6,0,93,0,Confirmed,61,98,0,1243,0,75,0,18
0,45,0,1,0,0,2,14-Apr-20,2020-04-14,0,51,0,0,78,1,2,3,8,13,8,0,0,346,0,0,6,0,0,5,8,0,108,0,Confirmed,52,31,0,1031,0,102,2,38
0,41,0,0,6,0,0,15-Apr-20,2020-04-15,0,17,0,0,116,2,6,1,22,19,1,1,0,236,6,0,6,0,0,0,2,0,71,0,Confirmed,6,38,0,886,0,75,0,23
0,9,0,2,11,0,3,16-Apr-20,2020-04-16,0,62,0,0,163,0,11,1,14,36,7,0,0,285,2,0,6,0,0,0,11,0,55,0,Confirmed,50,25,0,1061,0,70,0,18
1,38,0,0,2,0,0,17-Apr-20,2020-04-17,0,67,0,0,170,3,8,3,14,44,1,0,0,120,0,0,6,0,0,0,14,0,98,0,Confirmed,66,56,0,922,0,44,3,24
2,31,0,0,1,2,0,18-Apr-20,2020-04-18,0,186,0,0,277,1,9,1,13,25,4,0,0,327,2,0,6,0,0,1,23,0,122,0,Confirmed,43,49,0,1371,0,126,2,32
1,44,0,0,10,3,0,19-Apr-20,2020-04-19,0,110,0,0,367,0,18,8,13,6,2,0,0,552,0,0,6,0,0,0,10,0,127,0,Confirmed,49,105,0,1580,0,125,2,23
1,75,0,0,17,0,0,20-Apr-20,2020-04-20,0,78,0,0,196,0,1,5,14,18,6,0,0,466,0,0,6,0,0,13,1,0,98,0,Confirmed,14,43,0,1239,0,84,2,29
1,35,0,0,13,1,0,21-Apr-20,2020-04-21,0,75,0,0,239,0,4,0,12,10,19,0,0,552,1,0,6,0,0,5,6,0,159,0,Confirmed,56,76,0,1537,0,153,0,53
1,56,0,0,17,0,0,22-Apr-20,2020-04-22,0,92,0,0,229,0,9,0,27,9,11,0,0,431,0,0,6,0,0,4,27,0,153,0,Confirmed,15,33,0,1292,0,112,0,31
4,80,0,1,27,0,0,23-Apr-20,2020-04-23,0,128,0,0,217,1,6,7,27,18,10,0,0,778,0,0,6,0,0,6,5,0,76,0,Confirmed,27,54,0,1667,0,61,1,33
7,62,0,0,53,0,0,24-Apr-20,2020-04-24,0,138,0,0,191,0,5,6,20,29,3,0,0,390,0,0,6,0,0,5,15,0,70,0,Confirmed,13,72,0,1408,0,111,1,58
4,61,0,0,28,1,1,25-Apr-20,2020-04-25,0,111,0,0,256,0,12,8,40,26,7,2,0,811,0,0,6,0,0,6,10,1,49,0,Confirmed,7,66,0,1835,0,172,0,57
0,81,0,0,26,8,0,26-Apr-20,2020-04-26,0,293,0,0,230,0,9,15,29,3,11,0,0,440,0,0,6,0,0,3,14,0,102,0,Confirmed,11,64,0,1607,0,80,3,40
0,80,0,0,69,9,0,27-Apr-20,2020-04-27,0,190,0,0,247,0,5,21,23,9,13,0,0,522,0,0,6,0,0,15,8,0,77,0,Confirmed,2,52,0,1568,0,113,0,38
0,82,0,2,20,11,1,28-Apr-20,2020-04-28,0,206,0,0,226,0,7,2,19,11,4,2,0,728,0,0,6,0,0,0,12,0,102,0,Confirmed,6,121,0,1902,0,67,3,48
0,73,0,0,37,12,0,29-Apr-20,2020-04-29,0,125,0,0,308,0,3,2,16,12,10,0,0,597,0,0,6,0,0,7,33,0,76,0,Confirmed,7,104,0,1705,0,81,1,28
0,71,0,5,22,6,2,30-Apr-20,2020-04-30,0,76,0,0,313,0,28,3,33,30,2,0,0,583,0,0,6,0,0,18,105,0,144,0,Confirmed,22,161,1,1802,0,77,2,33
0,60,0,0,41,14,3,01-May-20,2020-05-01,0,223,0,0,326,0,18,3,25,24,0,0,0,1008,0,0,6,0,0,11,105,0,82,0,Confirmed,6,203,0,2396,0,117,0,37
0,62,0,0,15,6,0,02-May-20,2020-05-02,0,384,0,0,333,0,19,2,27,12,2,1,0,790,0,0,6,0,0,6,187,1,106,0,Confirmed,17,231,2,2564,0,159,2,127
0,58,0,0,36,3,14,03-May-20,2020-05-03,0,427,0,0,374,0,66,0,35,13,0,19,0,678,0,0,6,0,0,2,330,0,114,0,Confirmed,21,266,12,2952,0,158,1,276
0,67,0,0,11,5,1,04-May-20,2020-05-04,0,349,0,0,376,1,75,0,25,37,0,0,0,1567,0,0,6,0,0,7,130,0,175,0,Confirmed,3,527,13,3656,0,121,0,61
0,67,0,2,7,17,1,05-May-20,2020-05-05,0,206,1,0,441,1,31,10,15,22,3,0,0,984,0,0,6,0,0,8,219,0,97,0,Confirmed,11,508,13,2971,0,114,1,85
0,60,0,1,7,5,0,06-May-20,2020-05-06,0,428,0,0,380,1,46,2,34,20,0,0,0,1233,0,0,6,0,0,28,75,0,159,0,Confirmed,11,771,22,3602,0,118,0,112
0,56,0,8,8,11,0,07-May-20,2020-05-07,0,448,0,0,388,3,31,5,18,12,0,0,0,1216,0,0,6,0,0,14,118,0,110,0,Confirmed,15,580,24,3344,0,73,0,92
0,54,0,6,29,11,0,08-May-20,2020-05-08,0,338,0,0,390,4,22,22,30,48,1,0,0,1089,0,0,6,0,0,51,87,1,152,0,Confirmed,10,600,30,3339,0,143,2,130
0,43,0,2,32,23,0,09-May-20,2020-05-09,0,224,0,0,394,2,28,2,13,41,2,0,0,1165,1,0,6,0,0,82,31,0,129,0,Confirmed,31,526,17,3175,0,159,4,108
0,50,0,1,96,4,0,10-May-20,2020-05-10,0,381,0,0,398,6,28,1,25,54,7,0,0,1943,0,0,6,0,0,25,61,2,106,0,Confirmed,33,669,16,4311,0,94,1,153
0,38,0,2,42,8,0,11-May-20,2020-05-11,0,310,0,0,347,1,27,4,18,14,7,0,0,1230,0,0,6,0,0,38,54,0,174,0,Confirmed,79,798,0,3592,0,106,0,124
0,71,0,0,130,6,0,12-May-20,2020-05-12,0,406,0,0,362,8,50,11,55,63,5,0,0,1026,0,0,6,0,0,22,37,0,138,0,Confirmed,51,716,2,3562,0,91,1,110
0,48,0,15,74,4,0,13-May-20,2020-05-13,0,359,0,0,364,1,13,5,37,34,10,1,0,1495,0,0,6,0,0,101,10,1,202,0,Confirmed,41,509,1,3726,0,94,3,117
0,68,0,7,46,0,1,14-May-20,2020-05-14,0,472,0,8,324,6,25,26,12,28,26,0,0,1602,0,1,6,0,0,134,11,3,206,0,Confirmed,47,447,1,3991,0,144,6,87
0,102,0,3,34,0,6,15-May-20,2020-05-15,0,425,0,0,340,2,36,8,30,69,16,0,0,1576,0,0,6,0,0,65,-3,0,213,0,Confirmed,40,434,0,3808,0,155,4,84
0,48,0,3,145,0,1,16-May-20,2020-05-16,0,438,0,5,1057,2,33,6,108,36,11,0,0,1606,0,4,6,0,0,0,14,1,213,0,Confirmed,55,477,11,4794,0,201,9,115
0,25,0,8,142,0,18,17-May-20,2020-05-17,0,422,0,9,391,2,23,6,62,55,14,0,0,2347,0,0,6,0,0,91,18,0,242,0,Confirmed,42,639,-2,5049,0,206,1,101
0,52,0,15,103,5,10,18-May-20,2020-05-18,0,299,0,9,366,10,18,5,106,99,29,0,0,2005,0,0,6,0,0,48,16,0,305,0,Confirmed,41,536,0,4628,0,141,4,147
0,57,0,42,96,3,5,19-May-20,2020-05-19,0,500,0,8,395,2,36,20,28,149,12,0,0,2078,0,2,6,0,0,102,22,5,338,0,Confirmed,42,688,8,6154,814,321,15,137
0,71,0,31,257,3,14,20-May-20,2020-05-20,0,534,0,4,398,18,29,42,73,67,24,1,0,2161,1,16,6,0,0,74,3,1,170,0,Confirmed,27,743,0,5720,282,249,15,142
0,45,0,22,211,16,14,21-May-20,2020-05-21,0,571,0,2,371,42,37,13,59,143,24,0,0,2345,0,0,6,0,0,51,23,0,212,0,Confirmed,38,776,2,6023,307,340,19,94
0,62,0,15,179,1,44,22-May-20,2020-05-22,0,660,0,2,363,16,37,20,40,138,42,2,0,2940,0,1,6,0,0,86,1,3,267,0,Confirmed,62,786,0,6536,217,220,8,135
0,47,0,121,228,6,42,23-May-20,2020-05-23,0,591,1,1,396,17,64,27,80,216,62,3,0,2608,0,3,6,0,0,80,16,0,248,1,Confirmed,52,759,16,6663,279,282,91,127
0,66,1,46,180,37,38,24-May-20,2020-05-24,0,508,0,11,394,18,53,20,52,130,53,3,0,3041,0,3,6,0,0,67,15,15,286,0,Confirmed,41,765,3,7111,439,251,73,208
0,106,0,156,163,4,40,25-May-20,2020-05-25,0,635,0,1,405,20,29,35,47,93,49,1,0,2436,1,4,6,0,3,102,21,8,272,0,Confirmed,66,805,4,6414,304,229,32,149
0,97,0,134,231,12,68,26-May-20,2020-05-26,0,412,0,0,361,24,92,21,91,101,67,0,0,2091,5,3,6,0,1,79,25,0,236,0,Confirmed,112,646,34,5907,328,227,51,193
0,134,0,101,68,1,4,27-May-20,2020-05-27,0,792,0,1,376,26,76,7,162,135,40,1,0,2190,0,5,6,0,5,76,33,0,280,0,Confirmed,107,817,10,7246,1043,267,69,183
0,128,1,97,149,10,34,28-May-20,2020-05-28,0,1024,0,1,367,8,123,6,115,115,85,20,0,2598,1,11,6,0,9,67,19,4,251,0,Confirmed,117,827,2,7254,319,179,31,344
0,85,0,177,174,0,17,29-May-20,2020-05-29,0,1105,0,0,372,14,217,82,128,248,62,0,0,2682,6,4,6,0,7,63,39,4,298,0,Confirmed,169,874,10,8138,341,275,216,277
0,131,1,159,206,0,32,30-May-20,2020-05-30,0,1163,0,1,412,18,202,73,177,141,58,3,0,2940,0,1,6,0,11,96,36,0,252,0,Confirmed,74,938,17,8364,370,256,33,317
0,110,0,123,242,4,51,31-May-20,2020-05-31,0,1295,0,1,438,18,168,41,105,299,61,0,0,2487,0,11,6,0,7,129,30,13,214,0,Confirmed,199,1149,45,8789,448,374,158,371
0,105,18,146,138,4,49,01-Jun-20,2020-06-01,0,990,1,2,423,9,265,26,155,187,57,0,0,2358,1,12,6,0,0,156,38,9,269,0,Confirmed,94,1162,107,7723,139,286,52,271
0,115,2,74,151,4,15,02-Jun-20,2020-06-02,0,1298,0,6,415,5,296,61,117,388,86,4,0,2287,2,6,6,12,6,141,41,0,273,0,Confirmed,99,1091,48,8812,784,368,84,396
0,180,10,271,230,0,64,03-Jun-20,2020-06-03,0,1513,8,47,485,14,302,42,139,267,82,9,0,2560,3,19,6,1,9,143,34,11,279,1,Confirmed,129,1286,151,9689,709,141,42,340
0,141,5,285,126,1,147,04-Jun-20,2020-06-04,0,1359,3,40,492,24,327,63,285,257,94,4,0,2933,0,16,6,3,22,90,39,9,210,0,Confirmed,127,1384,24,9847,360,367,68,368
0,138,4,128,146,7,90,05-Jun-20,2020-06-05,0,1330,0,30,510,10,316,95,182,515,111,3,0,2436,0,8,6,7,27,130,46,5,222,1,Confirmed,143,1438,48,9472,127,496,62,427
0,210,2,230,233,3,60,06-Jun-20,2020-06-06,0,1320,5,71,498,7,355,106,143,378,108,2,0,2739,0,25,6,0,0,173,54,3,253,4,Confirmed,206,1458,55,10408,582,370,88,435
0,199,3,208,239,2,150,07-Jun-20,2020-06-07,0,1282,1,33,480,11,496,75,620,239,107,4,0,3007,3,15,6,10,9,75,93,12,262,0,Confirmed,154,1515,53,10882,418,433,52,449
0,154,6,154,177,6,124,08-Jun-20,2020-06-08,0,1007,2,30,477,10,406,187,198,308,91,0,0,2554,3,100,6,8,6,138,55,9,277,0,Confirmed,92,1562,38,8536,-773,411,56,426
1,69,0,215,208,6,14,09-Jun-20,2020-06-09,0,1366,2,29,470,16,355,126,61,161,91,5,0,2258,4,32,6,46,5,146,56,4,369,6,Confirmed,178,1685,26,9981,874,388,126,372
1,365,4,235,243,2,51,10-Jun-20,2020-06-10,0,1501,5,28,510,14,370,135,161,120,65,7,0,3254,1,7,6,5,1,110,86,12,355,0,Confirmed,191,1927,31,11156,516,275,25,343
3,182,6,145,250,4,136,11-Jun-20,2020-06-11,0,1877,1,30,513,19,389,48,67,204,83,20,0,3607,0,55,6,9,2,136,82,13,238,0,Confirmed,209,1875,25,11135,-296,478,93,440
0,207,19,263,148,13,47,12-Jun-20,2020-06-12,0,2137,0,46,495,16,366,57,156,271,78,104,0,3493,0,19,6,2,26,112,99,6,230,50,Confirmed,164,1982,41,11306,-616,528,69,476
0,222,5,207,193,5,105,13-Jun-20,2020-06-13,0,2134,5,60,517,16,415,55,148,308,85,198,0,3427,0,64,6,6,7,225,77,13,333,0,Confirmed,253,1989,83,12039,-331,502,61,454
2,294,3,218,186,2,121,14-Jun-20,2020-06-14,0,2224,4,41,511,16,459,52,163,176,54,112,0,3390,0,9,6,2,10,186,77,18,293,5,Confirmed,237,1974,33,11405,-548,497,34,389
1,304,4,191,187,5,44,15-Jun-20,2020-06-15,0,1647,0,28,514,38,514,30,179,213,82,6,0,2786,0,32,6,5,4,146,127,8,287,0,Confirmed,219,1843,10,10032,-464,476,26,407
3,264,4,201,148,8,69,16-Jun-20,2020-06-16,0,1859,15,37,524,4,550,46,78,317,79,94,0,2701,0,10,6,4,2,108,104,14,235,0,Confirmed,213,1515,1,11086,712,507,97,415
0,351,4,184,130,5,80,17-Jun-20,2020-06-17,0,2414,5,27,520,25,560,57,108,204,75,38,0,3307,-1,52,6,0,14,175,126,29,326,2,Confirmed,269,2174,43,13108,589,583,81,391
1,425,0,209,100,4,82,18-Jun-20,2020-06-18,0,2877,4,49,510,10,386,23,149,210,97,0,0,3752,0,54,6,9,0,174,118,26,315,0,Confirmed,352,2141,21,13829,430,604,80,435
2,465,32,0,250,7,72,19-Jun-20,2020-06-19,0,3137,14,20,540,32,525,42,125,337,118,57,0,3827,0,75,6,0,5,165,217,16,299,0,Confirmed,499,2115,27,14638,224,809,74,355
0,491,0,249,213,23,116,20-Jun-20,2020-06-20,0,3630,17,29,539,29,480,63,154,416,127,92,0,3874,0,96,6,10,3,179,120,51,381,0,Confirmed,546,2396,8,15918,338,541,124,441
1,477,4,332,162,2,121,21-Jun-20,2020-06-21,0,3000,5,64,580,17,412,74,122,453,133,1,0,3870,0,64,6,1,10,304,122,28,393,8,Confirmed,730,2532,35,15151,-138,596,43,414
